player,Team,Pos,Salary,90s,Gls,Ast,Sh,SoT,Crs,KP,Pass_Cmp,Fld,Fls,TklW,Int,CrdY,xG,xA,Start_Mins,Sub_Mins,Starting
Romain Saiss,POR,DELETE,DELETE,247.0,0.0,0.0,1.0,0.0,8.0,1.0,127.0,3.0,4.0,2.0,2.0,0.0,0.0,0.1,DELETE,DELETE,DELETE
Ruben Neves,POR,DELETE,DELETE,361.0,0.0,0.0,11.0,2.0,0.0,6.0,258.0,2.0,6.0,8.0,4.0,2.0,0.5,0.4,DELETE,DELETE,DELETE
Rui Patricio,POR,DELETE,DELETE,450.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Willy Boly,POR,DELETE,DELETE,450.0,0.0,0.0,2.0,0.0,0.0,1.0,223.0,1.0,2.0,3.0,4.0,0.0,0.2,0.0,DELETE,DELETE,DELETE
Fernando Marcal,POR,DELETE,DELETE,40.0,0.0,0.0,1.0,0.0,2.0,1.0,27.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,DELETE,DELETE,DELETE
Fabio Silva,POR,DELETE,DELETE,13.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Rayan Ait Nouri,POR,DELETE,DELETE,165.0,1.0,0.0,2.0,1.0,3.0,0.0,78.0,2.0,3.0,1.0,1.0,0.0,0.1,0.0,DELETE,DELETE,DELETE
Alex McCarthy,DAL,DELETE,DELETE,450.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Che Adams,DAL,DELETE,DELETE,436.0,3.0,1.0,11.0,8.0,0.0,3.0,88.0,2.0,3.0,3.0,0.0,0.0,1.7,0.9,DELETE,DELETE,DELETE
Danny Ings,DAL,DELETE,DELETE,354.0,2.0,2.0,9.0,4.0,4.0,5.0,62.0,4.0,3.0,1.0,0.0,0.0,1.4000000000000001,0.6,DELETE,DELETE,DELETE
James Ward-Prowse,DAL,DELETE,DELETE,450.0,3.0,1.0,4.0,3.0,7.0,9.0,291.0,5.0,9.0,11.0,2.0,1.0,0.30000000000000004,0.7,DELETE,DELETE,DELETE
Jan Bednarek,DAL,DELETE,DELETE,405.0,0.0,0.0,3.0,2.0,0.0,1.0,240.0,3.0,1.0,2.0,5.0,0.0,0.5,0.1,DELETE,DELETE,DELETE
Jannik Vestergaard,DAL,DELETE,DELETE,450.0,2.0,0.0,3.0,3.0,1.0,1.0,261.0,2.0,4.0,4.0,5.0,0.0,0.30000000000000004,0.2,DELETE,DELETE,DELETE
Kyle Walker-Peters,DAL,DELETE,DELETE,450.0,0.0,0.0,4.0,2.0,3.0,0.0,239.0,8.0,6.0,10.0,9.0,2.0,0.1,0.0,DELETE,DELETE,DELETE
Moussa Djenepo,DAL,DELETE,DELETE,127.0,1.0,0.0,2.0,1.0,0.0,1.0,38.0,2.0,2.0,4.0,0.0,1.0,0.2,0.1,DELETE,DELETE,DELETE
Nathan Redmond,DAL,DELETE,DELETE,219.0,0.0,0.0,4.0,0.0,3.0,1.0,69.0,6.0,4.0,3.0,0.0,0.0,0.2,0.1,DELETE,DELETE,DELETE
Oriol Romeu,DAL,DELETE,DELETE,446.0,1.0,0.0,7.0,4.0,1.0,5.0,274.0,5.0,8.0,9.0,5.0,2.0,0.2,0.1,DELETE,DELETE,DELETE
Ryan Bertrand,DAL,DELETE,DELETE,348.0,0.0,0.0,1.0,1.0,8.0,3.0,185.0,8.0,9.0,7.0,6.0,0.0,0.3,0.1,DELETE,DELETE,DELETE
Shane Long,DAL,DELETE,DELETE,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Stuart Armstrong,DAL,DELETE,DELETE,355.0,1.0,2.0,7.0,2.0,2.0,6.0,115.0,1.0,9.0,4.0,3.0,0.0,0.30000000000000004,0.5,DELETE,DELETE,DELETE
Ibrahima Diallo,DAL,DELETE,DELETE,21.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,DELETE,DELETE,DELETE
Nathan Tella,DAL,DELETE,DELETE,14.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Theo Walcott,DAL,DELETE,DELETE,267.0,0.0,2.0,7.0,0.0,5.0,5.0,54.0,5.0,2.0,4.0,1.0,0.0,0.4,0.30000000000000004,DELETE,DELETE,DELETE
Dan Nlundulu,DAL,DELETE,DELETE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Jack Stephens,DAL,DELETE,DELETE,135.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,0.0,1.0,2.0,0.0,0.0,0.0,0.1,DELETE,DELETE,DELETE
