Player,Team,Pos,Salary,90s,Gls,Ast,Sh,SoT,Crs,KP,Pass_Cmp,Fld,Fls,TklW,Int,CrdY,xG,xA,Start_Mins,Sub_Mins,Starting
Jimmy Maurer,DAL,GK,6000,450,0,0,0,0,0,0,120,1,0,0,0,0,0,0,90,,
Ryan Hollingshead,DAL,D,6200,450,1,0,13,4,7,7,204,1,3,6,7,0,1,0.4,90,,y
Michael Barrios,DAL,M/F,10000,437,1,0,8,2,22,9,114,6,6,9,3,2,1.3,1.3,87.4,,
Andres Ricaurte,DAL,M,6800,404,0,0,5,1,6,14,249,18,8,6,1,1,0.1,1.2,80.8,,y
Bryan Reynolds,DAL,D,5800,382,0,1,1,0,13,6,194,6,5,4,2,1,0,0.5,90,22,y
Fafa Picault,DAL,M,8200,364,0,1,8,1,11,3,87,3,2,4,3,0,0.5,0.4,73.5,35,y
Franco Jara,DAL,F,8800,364,0,0,10,5,2,3,51,5,8,2,1,1,1.7,0.2,85.25,23,y
Reto Ziegler,DAL,D,8000,352,1,0,0,0,1,5,199,0,3,3,2,2,0.8,0.2,88,0,y
Matt Hedges,DAL,D,3800,302,0,0,2,0,0,0,156,1,3,5,4,0,0.1,0,90,0,y
Bryan Acosta,DAL,M,7800,295,0,0,10,4,3,9,140,3,6,2,0,1,0.3,0.8,73.75,0,y
Tanner Tessmann,DAL,M,4800,260,0,0,6,2,0,3,159,2,2,2,2,0,0.1,0.2,90,26.66666667,y
Bressan,DAL,D,5000,238,0,0,0,0,1,0,167,2,2,5,1,2,0,0,90,19.33333333,
Thiago dos Santos,DAL,M,3800,234,0,0,3,0,0,1,112,6,8,8,1,1,0.1,0,71.66666667,9.5,
Jesus Ferreira,DAL,F,6600,155,0,0,3,1,1,0,38,1,1,2,1,0,0.4,0,82,18.25,y
Brandon Servania,DAL,M,4000,80,0,0,2,0,0,0,29,0,0,1,0,0,0.4,0,67,3.25,
John Nelson,DAL,D,4400,71,0,0,0,0,0,0,27,2,0,0,1,0,0,0,68,0.75,
Harold Santiago Mosquera,DAL,M,10400,42,0,0,2,2,1,0,12,1,0,1,1,0,0.3,0,20,5.5,
Ricardo Pepi,DAL,F,5600,37,0,0,1,1,0,0,9,1,0,0,0,0,0.1,0,,5.4,
Dante Sealy,DAL,F,7600,33,0,0,2,0,3,1,20,3,4,1,0,0,0.2,0.1,,6.6,
David Romney,NSH,D,3800,450,0,0,2,0,1,0,167,0,0,6,1,0,0.1,0,90,,y
Joe Willis,NSH,GK,6400,450,0,0,0,0,0,0,94,1,0,0,0,0,0,0,90,,
Brian Anunga,NSH,M,4400,403,0,0,2,0,1,1,180,3,6,9,6,0,0.1,0,80.6,,
Randall Leal,NSH,M,9200,388,0,1,6,4,4,6,97,10,11,6,3,1,0.3,0.8,85.75,45,y
Daniel Lovitz,NSH,D,7400,360,0,0,1,0,8,5,132,3,3,8,1,1,0,0.5,90,0,y
Dax McCarty,NSH,M,4200,360,0,0,3,1,1,3,178,7,4,8,3,0,0.2,0.2,90,0,y
Walker Zimmerman,NSH,D,4000,333,1,0,3,1,0,0,147,1,3,6,4,0,0.4,0,83.25,0,y
Derrick Jones,NSH,M,3400,322,0,1,4,1,1,2,80,8,6,3,0,1,0.7,0.7,77.33333333,45,y
Alistair Johnston,NSH,M,3600,265,0,0,1,0,6,4,139,3,5,8,1,2,0,0.7,77.66666667,16,y
Alex Muyl,NSH,M,4600,238,0,0,5,2,5,3,55,3,4,3,0,0,0.5,0,59,2,y
Matt LaGrassa,NSH,M,4200,237,0,0,3,1,0,2,80,2,3,8,5,0,0.2,0,74,7.5,
Hany Mukhtar,NSH,M,10800,210,2,0,6,4,2,3,48,5,3,4,1,0,0.8,0,70,0,
Jalil Anibaba,NSH,D,4000,199,0,0,2,0,2,0,45,0,1,0,0,1,0.1,0,78.5,14,
Taylor Washington,NSH,D,5200,163,0,1,0,0,7,6,51,2,0,1,3,0,0,0.7,90,18.25,
Abu Danladi,NSH,F,9400,121,1,1,5,1,0,3,21,4,0,3,1,0,0.6,0.4,52,5.666666667,y
Eric Miller,NSH,D,3600,121,0,0,0,0,0,0,27,2,1,0,0,0,0,0,90,7.75,
Jack Maher,NSH,D,3400,99,0,0,0,0,0,0,20,0,0,1,0,0,0,0,84,3.75,
Daniel Armando Rios,NSH,F,7000,58,1,0,2,1,1,1,11,0,0,0,0,0,0.6,0.1,58,0,
Alan Winn,NSH,F,3600,56,0,0,1,0,1,0,14,4,0,2,0,0,0.2,0,,11.2,
Anibal Godoy,NSH,M,4600,53,0,0,0,0,0,0,29,1,1,0,0,0,0,0,,10.6,y
Jhonder Cadiz,NSH,F,8600,21,0,0,2,1,0,0,1,0,2,0,0,0,0.2,0,,4.2,
Brayan Beckeles,NSH,D,5400,6,0,0,0,0,0,0,1,0,1,0,0,1,0,0,,1.2,
