player,Team,Pos,Salary,90s,Gls,Ast,Sh,SoT,Crs,KP,Pass_Cmp,Fld,Fls,TklW,Int,CrdY,xG,xA,Start_Mins,Sub_Mins,Starting
Gabriel Jesus,MCU,DELETE,DELETE,90.0,1.0,0.0,3.0,3.0,0.0,1.0,26.0,3.0,1.0,0.0,0.0,1.0,0.3,0.3,DELETE,DELETE,DELETE
John Stones,MCU,DELETE,DELETE,90.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Kevin De Bruyne,MCU,DELETE,DELETE,293.0,1.0,1.0,11.0,4.0,14.0,15.0,166.0,3.0,5.0,9.0,0.0,0.0,1.5,1.3,DELETE,DELETE,DELETE
Kyle Walker,MCU,DELETE,DELETE,437.0,0.0,0.0,5.0,2.0,4.0,3.0,350.0,0.0,4.0,8.0,4.0,0.0,0.1,0.2,DELETE,DELETE,DELETE
Nathan Ake,MCU,DELETE,DELETE,290.0,1.0,0.0,1.0,1.0,0.0,1.0,226.0,1.0,1.0,1.0,1.0,2.0,0.1,0.0,DELETE,DELETE,DELETE
Phil Foden,MCU,DELETE,DELETE,376.0,2.0,0.0,11.0,5.0,5.0,3.0,151.0,3.0,2.0,1.0,1.0,0.0,1.5,0.1,DELETE,DELETE,DELETE
Raheem Sterling,MCU,DELETE,DELETE,440.0,2.0,1.0,12.0,5.0,5.0,6.0,141.0,7.0,9.0,4.0,0.0,0.0,1.5,0.5,DELETE,DELETE,DELETE
Rodri,MCU,DELETE,DELETE,450.0,0.0,0.0,4.0,0.0,0.0,4.0,382.0,6.0,7.0,11.0,3.0,2.0,0.0,0.1,DELETE,DELETE,DELETE
Eric Garcia,MCU,DELETE,DELETE,180.0,0.0,0.0,1.0,0.0,0.0,1.0,188.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Liam Delap,MCU,DELETE,DELETE,40.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Riyad Mahrez,MCU,DELETE,DELETE,346.0,1.0,1.0,13.0,5.0,5.0,6.0,151.0,6.0,5.0,4.0,0.0,0.0,0.6000000000000001,0.6,DELETE,DELETE,DELETE
Aymeric Laporte,MCU,DELETE,DELETE,90.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,2.0,0.0,1.0,1.0,0.0,0.1,0.0,DELETE,DELETE,DELETE
Bernardo Silva,MCU,DELETE,DELETE,183.0,0.0,0.0,2.0,0.0,1.0,2.0,110.0,3.0,2.0,3.0,0.0,0.0,0.2,0.1,DELETE,DELETE,DELETE
Ruben Dias,MCU,DELETE,DELETE,270.0,0.0,0.0,1.0,0.0,0.0,1.0,211.0,4.0,2.0,0.0,2.0,1.0,0.2,0.0,DELETE,DELETE,DELETE
Ilkay Gundogan,MCU,DELETE,DELETE,116.0,0.0,0.0,2.0,0.0,3.0,3.0,117.0,1.0,1.0,0.0,1.0,0.0,0.1,0.2,DELETE,DELETE,DELETE
Joao Cancelo,MCU,DELETE,DELETE,180.0,0.0,1.0,2.0,0.0,8.0,5.0,113.0,3.0,3.0,3.0,3.0,1.0,0.1,0.4,DELETE,DELETE,DELETE
Sergio Aguero,MCU,DELETE,DELETE,109.0,0.0,0.0,1.0,0.0,1.0,3.0,28.0,2.0,0.0,0.0,0.0,0.0,0.1,0.6,DELETE,DELETE,DELETE
Oleksandr Zinchenko,MCU,DELETE,DELETE,13.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
