player,Team,Pos,Salary,90s,Gls,Ast,Sh,SoT,Crs,KP,Pass_Cmp,Fld,Fls,TklW,Int,CrdY,xG,xA,Start_Mins,Sub_Mins,Starting
Luka Milivojevic,CRY,DELETE,DELETE,52.0,0.0,0.0,0.0,0.0,1.0,2.0,28.0,2.0,2.0,0.0,2.0,0.0,0.0,0.1,DELETE,DELETE,DELETE
Scott Dann,CRY,DELETE,DELETE,90.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Tyrick Mitchell,CRY,DELETE,DELETE,450.0,0.0,0.0,0.0,0.0,4.0,0.0,123.0,3.0,4.0,10.0,2.0,1.0,0.0,0.0,DELETE,DELETE,DELETE
Vicente Guaita,CRY,DELETE,DELETE,450.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DELETE,DELETE,DELETE
Wilfried Zaha,CRY,DELETE,DELETE,450.0,4.0,0.0,9.0,2.0,5.0,3.0,64.0,16.0,7.0,5.0,4.0,1.0,2.2,0.3,DELETE,DELETE,DELETE
Mamadou Sakho,CRY,DELETE,DELETE,270.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Michy Batshuayi,CRY,DELETE,DELETE,108.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Christian Benteke,CRY,DELETE,DELETE,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Jairo Riedewald,CRY,DELETE,DELETE,112.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Gary Cahill,CRY,DELETE,DELETE,90.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
