player,Team,Pos,Salary,90s,Gls,Ast,Sh,SoT,Crs,KP,Pass_Cmp,Fld,Fls,TklW,Int,CrdY,xG,xA,Start_Mins,Sub_Mins,Starting
Krisztian Nemeth,MU,DELETE,DELETE,187.0,1.0,0.0,3.0,1.0,1.0,0.0,31.0,4.0,4.0,0.0,0.0,0.0,0.7,0.0,DELETE,DELETE,DELETE
Lucas Zelarayan,MU,DELETE,DELETE,327.0,1.0,0.0,4.0,2.0,7.0,10.0,103.0,4.0,9.0,2.0,0.0,1.0,0.7,1.0999999999999999,DELETE,DELETE,DELETE
Luis Diaz,MU,DELETE,DELETE,216.0,0.0,1.0,3.0,2.0,12.0,2.0,37.0,10.0,4.0,4.0,0.0,1.0,0.2,0.6,DELETE,DELETE,DELETE
Milton Valenzuela,MU,DELETE,DELETE,245.0,0.0,1.0,1.0,0.0,7.0,2.0,115.0,2.0,5.0,3.0,1.0,2.0,0.0,0.6000000000000001,DELETE,DELETE,DELETE
Pedro Santos,MU,DELETE,DELETE,443.0,0.0,1.0,10.0,2.0,15.0,6.0,120.0,5.0,5.0,11.0,4.0,1.0,1.2,0.7,DELETE,DELETE,DELETE
Youness Mokhtar,MU,DELETE,DELETE,92.0,0.0,0.0,2.0,1.0,3.0,0.0,25.0,0.0,1.0,0.0,1.0,0.0,0.3,0.0,DELETE,DELETE,DELETE
Chris Cadden,MU,DELETE,DELETE,90.0,0.0,0.0,0.0,0.0,5.0,1.0,55.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1,DELETE,DELETE,DELETE
Fatai Alashe,MU,DELETE,DELETE,76.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Sebastian Berhalter,MU,DELETE,DELETE,56.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,DELETE,DELETE,DELETE
Waylon Francis,MU,DELETE,DELETE,197.0,0.0,0.0,0.0,0.0,4.0,2.0,74.0,2.0,2.0,1.0,2.0,0.0,0.0,0.2,DELETE,DELETE,DELETE
Gyasi Zardes,MU,DELETE,DELETE,249.0,1.0,0.0,6.0,1.0,0.0,0.0,22.0,4.0,5.0,0.0,0.0,0.0,0.8999999999999999,0.0,DELETE,DELETE,DELETE
Josh Williams,MU,DELETE,DELETE,90.0,0.0,0.0,3.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,1.0,0.0,0.4,0.0,DELETE,DELETE,DELETE
Amro Tarek,WBA,DELETE,DELETE,103.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Brian White,WBA,DELETE,DELETE,264.0,4.0,1.0,12.0,6.0,2.0,2.0,29.0,1.0,3.0,0.0,1.0,0.0,2.4000000000000004,0.1,DELETE,DELETE,DELETE
Caden Clark,WBA,DELETE,DELETE,182.0,0.0,0.0,3.0,0.0,2.0,0.0,29.0,4.0,6.0,5.0,2.0,0.0,0.1,0.0,DELETE,DELETE,DELETE
Daniel Royer,WBA,DELETE,DELETE,129.0,0.0,0.0,1.0,1.0,1.0,1.0,38.0,1.0,3.0,0.0,0.0,0.0,0.1,0.1,DELETE,DELETE,DELETE
