player,Team,Pos,Salary,90s,Gls,Ast,Sh,SoT,Crs,KP,Pass_Cmp,Fld,Fls,TklW,Int,CrdY,xG,xA,Start_Mins,Sub_Mins,Starting
Fernando Marcal,WOL,DELETE,DELETE,40.0,0.0,0.0,1.0,0.0,2.0,1.0,27.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,DELETE,DELETE,DELETE
Fabio Silva,WOL,DELETE,DELETE,13.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Rayan Ait Nouri,WOL,DELETE,DELETE,165.0,1.0,0.0,2.0,1.0,3.0,0.0,78.0,2.0,3.0,1.0,1.0,0.0,0.1,0.0,DELETE,DELETE,DELETE
Alex McCarthy,SOU,DELETE,DELETE,450.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Che Adams,SOU,DELETE,DELETE,436.0,3.0,1.0,11.0,8.0,0.0,3.0,88.0,2.0,3.0,3.0,0.0,0.0,1.7,0.9,DELETE,DELETE,DELETE
Danny Ings,SOU,DELETE,DELETE,354.0,2.0,2.0,9.0,4.0,4.0,5.0,62.0,4.0,3.0,1.0,0.0,0.0,1.4000000000000001,0.6,DELETE,DELETE,DELETE
James Ward-Prowse,SOU,DELETE,DELETE,450.0,3.0,1.0,4.0,3.0,7.0,9.0,291.0,5.0,9.0,11.0,2.0,1.0,0.30000000000000004,0.7,DELETE,DELETE,DELETE
Jan Bednarek,SOU,DELETE,DELETE,405.0,0.0,0.0,3.0,2.0,0.0,1.0,240.0,3.0,1.0,2.0,5.0,0.0,0.5,0.1,DELETE,DELETE,DELETE
Jannik Vestergaard,SOU,DELETE,DELETE,450.0,2.0,0.0,3.0,3.0,1.0,1.0,261.0,2.0,4.0,4.0,5.0,0.0,0.30000000000000004,0.2,DELETE,DELETE,DELETE
Kyle Walker-Peters,SOU,DELETE,DELETE,450.0,0.0,0.0,4.0,2.0,3.0,0.0,239.0,8.0,6.0,10.0,9.0,2.0,0.1,0.0,DELETE,DELETE,DELETE
Moussa Djenepo,SOU,DELETE,DELETE,127.0,1.0,0.0,2.0,1.0,0.0,1.0,38.0,2.0,2.0,4.0,0.0,1.0,0.2,0.1,DELETE,DELETE,DELETE
Nathan Redmond,SOU,DELETE,DELETE,219.0,0.0,0.0,4.0,0.0,3.0,1.0,69.0,6.0,4.0,3.0,0.0,0.0,0.2,0.1,DELETE,DELETE,DELETE
Oriol Romeu,SOU,DELETE,DELETE,446.0,1.0,0.0,7.0,4.0,1.0,5.0,274.0,5.0,8.0,9.0,5.0,2.0,0.2,0.1,DELETE,DELETE,DELETE
Ryan Bertrand,SOU,DELETE,DELETE,348.0,0.0,0.0,1.0,1.0,8.0,3.0,185.0,8.0,9.0,7.0,6.0,0.0,0.3,0.1,DELETE,DELETE,DELETE
Shane Long,SOU,DELETE,DELETE,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Stuart Armstrong,SOU,DELETE,DELETE,355.0,1.0,2.0,7.0,2.0,2.0,6.0,115.0,1.0,9.0,4.0,3.0,0.0,0.30000000000000004,0.5,DELETE,DELETE,DELETE
Ibrahima Diallo,SOU,DELETE,DELETE,21.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,DELETE,DELETE,DELETE
Nathan Tella,SOU,DELETE,DELETE,14.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Theo Walcott,SOU,DELETE,DELETE,267.0,0.0,2.0,7.0,0.0,5.0,5.0,54.0,5.0,2.0,4.0,1.0,0.0,0.4,0.30000000000000004,DELETE,DELETE,DELETE
Dan Nlundulu,SOU,DELETE,DELETE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Jack Stephens,SOU,DELETE,DELETE,135.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,0.0,1.0,2.0,0.0,0.0,0.0,0.1,DELETE,DELETE,DELETE
