player,Team,Pos,Salary,90s,Gls,Ast,Sh,SoT,Crs,KP,Pass_Cmp,Fld,Fls,TklW,Int,CrdY,xG,xA,Start_Mins,Sub_Mins,Starting
Nayef Aguerd,REN,DELETE,DELETE,450.0,2.0,0.0,6.0,2.0,0.0,0.0,353.0,7.0,2.0,2.0,1.0,1.0,0.7,0.0,DELETE,DELETE,DELETE
Raphael Dias Belloli,REN,DELETE,DELETE,341.0,1.0,2.0,9.0,2.0,6.0,9.0,81.0,8.0,5.0,2.0,3.0,0.0,1.1,1.0,DELETE,DELETE,DELETE
Romain Del Castillo,REN,DELETE,DELETE,144.0,0.0,2.0,4.0,3.0,4.0,4.0,62.0,1.0,1.0,2.0,2.0,0.0,0.30000000000000004,0.7,DELETE,DELETE,DELETE
Romain Salin,REN,DELETE,DELETE,450.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DELETE,DELETE,DELETE
Sehrou Guirassy,REN,DELETE,DELETE,367.0,3.0,1.0,11.0,4.0,1.0,5.0,80.0,11.0,6.0,2.0,1.0,0.0,1.9,0.5,DELETE,DELETE,DELETE
Steven Nzonzi,REN,DELETE,DELETE,450.0,1.0,0.0,2.0,1.0,2.0,2.0,356.0,3.0,7.0,2.0,0.0,3.0,0.4,0.4,DELETE,DELETE,DELETE
Yann Gboho,REN,DELETE,DELETE,7.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1,DELETE,DELETE,DELETE
Flavien Tait,REN,DELETE,DELETE,174.0,0.0,1.0,1.0,0.0,3.0,4.0,69.0,4.0,4.0,0.0,0.0,1.0,0.0,0.8999999999999999,DELETE,DELETE,DELETE
Hamari Traore,REN,DELETE,DELETE,348.0,0.0,0.0,2.0,0.0,6.0,5.0,195.0,1.0,4.0,4.0,3.0,0.0,0.1,0.5,DELETE,DELETE,DELETE
Adrien Truffert,REN,DELETE,DELETE,50.0,1.0,1.0,1.0,1.0,3.0,1.0,32.0,1.0,0.0,0.0,1.0,0.0,0.1,0.2,DELETE,DELETE,DELETE
Georginio Rutter,REN,DELETE,DELETE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Sacha Boey,REN,DELETE,DELETE,90.0,0.0,0.0,1.0,0.0,2.0,1.0,64.0,0.0,0.0,4.0,1.0,0.0,0.1,0.1,DELETE,DELETE,DELETE
