player,Team,Pos,Salary,90s,Gls,Ast,Sh,SoT,Crs,KP,Pass_Cmp,Fld,Fls,TklW,Int,CrdY,xG,xA,Start_Mins,Sub_Mins,Starting
Kyle Beckerman,RSL,DELETE,DELETE,159.0,0.0,0.0,2.0,0.0,0.0,1.0,95.0,1.0,5.0,0.0,1.0,2.0,0.1,0.0,DELETE,DELETE,DELETE
Maikel Chang,RSL,DELETE,DELETE,293.0,0.0,1.0,3.0,0.0,15.0,10.0,75.0,3.0,3.0,1.0,2.0,0.0,0.2,1.2000000000000002,DELETE,DELETE,DELETE
Marcelo Silva,RSL,DELETE,DELETE,270.0,0.0,0.0,3.0,1.0,0.0,0.0,114.0,1.0,2.0,3.0,0.0,0.0,0.1,0.0,DELETE,DELETE,DELETE
Nedum Onuoha,RSL,DELETE,DELETE,270.0,0.0,0.0,1.0,0.0,1.0,2.0,115.0,1.0,2.0,3.0,2.0,0.0,0.0,0.2,DELETE,DELETE,DELETE
Pablo Ruiz,RSL,DELETE,DELETE,437.0,0.0,0.0,9.0,3.0,5.0,5.0,234.0,2.0,1.0,13.0,1.0,2.0,0.2,0.1,DELETE,DELETE,DELETE
Douglas Martinez,RSL,DELETE,DELETE,197.0,0.0,0.0,6.0,2.0,6.0,3.0,36.0,4.0,3.0,0.0,0.0,0.0,0.7,0.3,DELETE,DELETE,DELETE
Everton Luiz,RSL,DELETE,DELETE,90.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Justen Glad,RSL,DELETE,DELETE,270.0,0.0,0.0,2.0,1.0,1.0,1.0,124.0,1.0,5.0,6.0,1.0,1.0,0.1,0.0,DELETE,DELETE,DELETE
Nick Besler,RSL,DELETE,DELETE,103.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,DELETE,DELETE,DELETE
Sam Johnson,RSL,DELETE,DELETE,134.0,0.0,0.0,3.0,0.0,0.0,1.0,15.0,2.0,2.0,0.0,1.0,1.0,0.5,0.0,DELETE,DELETE,DELETE
Erik Holt,RSL,DELETE,DELETE,180.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0,DELETE,DELETE,DELETE
Justin Portillo,RSL,DELETE,DELETE,90.0,0.0,0.0,1.0,0.0,1.0,0.0,57.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,DELETE,DELETE,DELETE
Tate Schmitt,RSL,DELETE,DELETE,90.0,0.0,0.0,1.0,0.0,3.0,1.0,52.0,1.0,2.0,0.0,1.0,0.0,0.0,0.1,DELETE,DELETE,DELETE
